Time	Arm_X	Arm_Y	Arm_Z	JointPosition	JointVelocity	
0	0.125	-0.075	0	0	0	
0.0005	0.125	-0.07500001	0	0	0	
0.001	0.125	-0.07500248	0	1.462724E-08	2.925447E-05	
0.0015	0.125	-0.0750074	0	2.481745E-06	0.004934235	
0.002	0.125	-0.07501478	0	7.401353E-06	0.009839215	
0.0025	0.125	-0.0750246	0	1.477345E-05	0.0147442	
0.003	0.125	-0.07503688	0	2.459804E-05	0.01964918	
0.0035	0.125	-0.07505161	0	3.687512E-05	0.02455416	
0.004	0.125	-0.07506879	0	5.160469E-05	0.02945914	
0.0045	0.125	-0.07508843	0	6.878675E-05	0.03436412	
0.005	0.125	-0.07511051	0	8.84213E-05	0.0392691	
0.0055	0.125	-0.07513504	0	0.0001105083	0.04417408	
0.006	0.125	-0.07516205	0	0.0001350479	0.04907906	
0.0065	0.125	-0.07519149	0	0.0001620399	0.05398404	
0.007	0.125	-0.07522338	0	0.0001914844	0.05888902	
0.0075	0.125	-0.07525773	0	0.0002233814	0.063794	
0.008	0.1250001	-0.07529453	0	0.0002577309	0.06869898	
0.0085	0.1250001	-0.07533379	0	0.0002945329	0.07360397	
0.009000001	0.1250001	-0.07537549	0	0.0003337873	0.07850894	
0.009500001	0.1250001	-0.07541966	0	0.0003754943	0.08341393	
0.01	0.1250001	-0.07546627	0	0.0004196538	0.08831891	
0.0105	0.1250001	-0.07551533	0	0.0004662657	0.09322388	
0.011	0.1250001	-0.07556685	0	0.0005153302	0.09812887	
0.0115	0.1250001	-0.07562082	0	0.0005668471	0.1030338	
0.012	0.1250001	-0.07567724	0	0.0006208165	0.1079388	
0.0125	0.1250002	-0.07573611	0	0.0006772384	0.1128438	
0.013	0.1250002	-0.07579744	0	0.0007361128	0.1177488	
0.0135	0.1250002	-0.07586122	0	0.0007974397	0.1226538	
0.014	0.1250002	-0.07592745	0	0.0008612191	0.1275588	
0.0145	0.1250002	-0.07599614	0	0.000927451	0.1324637	
0.015	0.1250002	-0.07606728	0	0.0009961353	0.1373687	
0.0155	0.1250002	-0.07614087	0	0.001067272	0.1422737	
0.016	0.1250003	-0.0762169	0	0.001140862	0.1471787	
0.0165	0.1250003	-0.0762954	0	0.001216903	0.1520837	
0.017	0.1250003	-0.07637634	0	0.001295398	0.1569886	
0.0175	0.1250003	-0.07645974	0	0.001376344	0.1618936	
0.018	0.1250003	-0.0765456	0	0.001459744	0.1667986	
0.0185	0.1250003	-0.0766339	0	0.001545596	0.1717036	
0.019	0.1250003	-0.07672466	0	0.0016339	0.1766086	
0.0195	0.1250004	-0.07681786	0	0.001724657	0.1815135	
0.02	0.1250004	-0.07691353	0	0.001817866	0.1864185	
0.0205	0.1250004	-0.07701164	0	0.001913528	0.1913235	
0.021	0.1250004	-0.07711221	0	0.002011642	0.1962285	
0.0215	0.1250005	-0.07721523	0	0.002112209	0.2011335	
0.022	0.1250005	-0.0773207	0	0.002215228	0.2060384	
0.0225	0.1250005	-0.07742862	0	0.0023207	0.2109434	
0.023	0.1250005	-0.077539	0	0.002428624	0.2158484	
0.0235	0.1250005	-0.07765183	0	0.002539	0.2207534	
0.024	0.1250006	-0.07776711	0	0.00265183	0.2256584	
0.0245	0.1250006	-0.07788485	0	0.002767111	0.2305633	
0.025	0.1250006	-0.07800504	0	0.002884845	0.2354683	
0.0255	0.1250006	-0.07812767	0	0.003005032	0.2403733	
0.026	0.1250007	-0.07825276	0	0.003127671	0.2452783	
0.0265	0.1250007	-0.07838031	0	0.003252763	0.2501833	
0.027	0.1250007	-0.07851031	0	0.003380307	0.2550882	
0.0275	0.1250007	-0.07864275	0	0.003510304	0.2599932	
0.028	0.1250008	-0.07877766	0	0.003642753	0.2648982	
0.0285	0.1250008	-0.07891501	0	0.003777654	0.2698032	
0.029	0.1250008	-0.07905482	0	0.003915009	0.2747082	
0.0295	0.1250009	-0.07919707	0	0.004054815	0.2796131	
0.03	0.1250009	-0.07934179	0	0.004197074	0.2845181	
0.0305	0.1250009	-0.07948896	0	0.004341786	0.2894231	
0.031	0.1250009	-0.07963856	0	0.00448895	0.2943281	
