Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	1.527399E-05	-0.075	0	0	
0.0005	0.125	1.527399E-05	-0.075	1.454919E-08	4.168037E-10	
0.001	0.125	1.282149E-05	-0.075	2.058375E-08	1.006485E-09	
0.0015	0.125	1.126118E-05	-0.07500205	0.04641408	0.001329666	
0.002	0.125	8.791029E-06	-0.07500491	0.06478541	0.003185632	
0.0025	0.125	5.423153E-06	-0.07500859	0.08332669	0.005572766	
0.003	0.125	1.166362E-06	-0.07501311	0.1020237	0.00849553	
0.0035	0.125	-3.972387E-06	-0.07501845	0.1208475	0.01195756	
0.004	0.125	-9.986655E-06	-0.07502463	0.139753	0.01596118	
0.0045	0.125	-1.687119E-05	-0.07503164	0.1587215	0.02050822	
0.005	0.125	-2.462268E-05	-0.0750395	0.1777602	0.02560068	
0.0055	0.125	-3.323807E-05	-0.0750482	0.1968466	0.03123991	
0.006	0.125	-4.271492E-05	-0.07505774	0.2159703	0.03742701	
0.0065	0.125	-5.305128E-05	-0.07506814	0.2351252	0.04416285	
0.007	0.125	-6.424608E-05	-0.07507938	0.2543152	0.05144844	
0.0075	0.1249999	-7.629758E-05	-0.07509147	0.273513	0.05928401	
0.008	0.1249999	-8.920429E-05	-0.07510441	0.2927156	0.0676697	
0.0085	0.1249999	-0.0001029659	-0.07511821	0.3119425	0.07660619	
0.009000001	0.1249999	-0.0001175823	-0.07513284	0.3311892	0.08609407	
0.009500001	0.1249998	-0.0001330524	-0.07514834	0.3504336	0.09613325	
0.01	0.1249998	-0.0001493758	-0.07516468	0.3696848	0.1067239	
0.0105	0.1249998	-0.0001665523	-0.07518186	0.3889391	0.1178662	
0.011	0.1249997	-0.0001845815	-0.07519991	0.4081982	0.1295602	
0.0115	0.1249996	-0.0002034632	-0.0752188	0.4274621	0.1418061	
0.012	0.1249996	-0.0002231973	-0.07523855	0.4467275	0.1546039	
0.0125	0.1249995	-0.0002437836	-0.07525915	0.4659938	0.1679537	
0.013	0.1249994	-0.000265222	-0.0752806	0.4852642	0.1818555	
0.0135	0.1249993	-0.0002875125	-0.07530291	0.5045337	0.1963093	
0.014	0.1249992	-0.0003106553	-0.07532606	0.5238177	0.2113156	
0.0145	0.124999	-0.0003346496	-0.07535006	0.5430784	0.2268736	
0.015	0.1249989	-0.0003594953	-0.07537492	0.5623409	0.2429835	
0.0155	0.1249987	-0.0003851932	-0.07540063	0.5816249	0.2596458	
0.016	0.1249986	-0.0004117429	-0.07542719	0.6008986	0.2768603	
0.0165	0.1249984	-0.0004391438	-0.0754546	0.6201621	0.2946267	
0.017	0.1249982	-0.0004673965	-0.07548287	0.6394349	0.3129451	
0.0175	0.1249979	-0.0004965008	-0.07551198	0.6587142	0.3318159	
0.018	0.1249977	-0.0005264568	-0.07554195	0.6779851	0.3512387	
0.0185	0.1249974	-0.0005572645	-0.07557277	0.6972598	0.3712137	
0.019	0.1249971	-0.0005889242	-0.07560445	0.7165465	0.3917413	
0.0195	0.1249968	-0.0006214356	-0.07563698	0.7358221	0.412821	
0.02	0.1249964	-0.0006547985	-0.07567035	0.7550977	0.434453	
