Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0	
0.0005	0.125	-0.075002	0	
0.001	0.125	-0.075006	0	
0.0015	0.125	-0.075012	0	
0.002	0.125	-0.07501999	0	
0.0025	0.125	-0.07502999	0	
0.003	0.125	-0.07504199	0	
0.0035	0.125	-0.07505598	0	
0.004	0.125	-0.07507198	0	
0.0045	0.125	-0.07508998	0	
0.005	0.125	-0.07510997	0	
0.0055	0.1250001	-0.07513196	0	
0.006	0.1250001	-0.07515595	0	
0.0065	0.1250001	-0.07518194	0	
0.007	0.1250002	-0.07520993	0	
0.0075	0.1250002	-0.07523992	0	
0.008	0.1250003	-0.07527191	0	
0.0085	0.1250003	-0.0753059	0	
0.009000001	0.1250004	-0.07534189	0	
0.009500001	0.1250005	-0.07537987	0	
0.01	0.1250007	-0.07541987	0	
0.0105	0.1250008	-0.07546185	0	
0.011	0.125001	-0.07550583	0	
0.0115	0.1250012	-0.07555182	0	
0.012	0.1250014	-0.0755998	0	
0.0125	0.1250016	-0.07564978	0	
0.013	0.1250019	-0.07570177	0	
0.0135	0.1250022	-0.07575574	0	
0.014	0.1250025	-0.07581172	0	
0.0145	0.1250029	-0.0758697	0	
0.015	0.1250033	-0.07592968	0	
0.0155	0.1250038	-0.07599165	0	
0.016	0.1250043	-0.07605563	0	
0.0165	0.1250048	-0.07612161	0	
0.017	0.1250055	-0.07618958	0	
0.0175	0.1250061	-0.07625955	0	
0.018	0.1250068	-0.07633152	0	
0.0185	0.1250076	-0.07640549	0	
0.019	0.1250085	-0.07648146	0	
0.0195	0.1250094	-0.07655942	0	
0.02	0.1250104	-0.07663939	0	
0.0205	0.1250115	-0.07672136	0	
0.021	0.1250127	-0.07680532	0	
0.0215	0.1250139	-0.07689128	0	
0.022	0.1250152	-0.07697924	0	
0.0225	0.1250167	-0.07706919	0	
0.023	0.1250182	-0.07716115	0	
0.0235	0.1250198	-0.07725509	0	
0.024	0.1250215	-0.07735105	0	
0.0245	0.1250234	-0.07744899	0	
0.025	0.1250253	-0.07754894	0	
0.0255	0.1250274	-0.07765087	0	
0.026	0.1250296	-0.07775481	0	
0.0265	0.125032	-0.07786074	0	
0.027	0.1250345	-0.07796867	0	
0.0275	0.1250371	-0.07807859	0	
0.028	0.1250398	-0.07819051	0	
0.0285	0.1250428	-0.07830443	0	
0.029	0.1250458	-0.07842034	0	
0.0295	0.1250491	-0.07853825	0	
0.03	0.1250525	-0.07865815	0	
0.0305	0.125056	-0.07878005	0	
0.031	0.1250598	-0.07890394	0	
0.0315	0.1250637	-0.07902981	0	
0.032	0.1250679	-0.07915769	0	
0.0325	0.1250722	-0.07928756	0	
0.033	0.1250767	-0.07941942	0	
0.0335	0.1250815	-0.07955327	0	
0.034	0.1250864	-0.07968912	0	
0.0345	0.1250916	-0.07982694	0	
0.035	0.125097	-0.07996678	0	
0.0355	0.1251027	-0.08010859	0	
0.036	0.1251086	-0.08025239	0	
0.0365	0.1251147	-0.08039819	0	
0.037	0.1251211	-0.08054597	0	
0.0375	0.1251278	-0.08069574	0	
0.038	0.1251347	-0.08084749	0	
0.0385	0.1251419	-0.08100124	0	
0.039	0.1251494	-0.08115696	0	
0.0395	0.1251572	-0.08131468	0	
0.04	0.1251653	-0.08147438	0	
0.0405	0.1251737	-0.08163606	0	
0.041	0.1251824	-0.08179972	0	
0.0415	0.1251914	-0.08196536	0	
0.042	0.1252008	-0.08213299	0	
0.0425	0.1252105	-0.08230259	0	
0.043	0.1252206	-0.08247418	0	
0.0435	0.125231	-0.08264774	0	
0.044	0.1252418	-0.08282328	0	
0.0445	0.1252529	-0.0830008	0	
0.045	0.1252645	-0.08318029	0	
0.0455	0.1252764	-0.08336175	0	
0.046	0.1252887	-0.08354519	0	
0.0465	0.1253014	-0.0837306	0	
0.047	0.1253146	-0.08391798	0	
0.0475	0.1253281	-0.08410732	0	
0.048	0.1253421	-0.08429864	0	
0.0485	0.1253566	-0.08449192	0	
0.049	0.1253715	-0.08468717	0	
0.0495	0.1253868	-0.08488438	0	
0.05	0.1254026	-0.08508355	0	
0.0505	0.1254189	-0.08528469	0	
0.051	0.1254358	-0.08548778	0	
0.0515	0.125453	-0.08569282	0	
0.052	0.1254708	-0.08589983	0	
0.0525	0.1254892	-0.08610879	0	
0.053	0.125508	-0.08631971	0	
0.0535	0.1255274	-0.08653256	0	
0.054	0.1255473	-0.08674737	0	
0.0545	0.1255678	-0.08696413	0	
0.055	0.1255889	-0.08718283	0	
0.0555	0.1256105	-0.08740348	0	
0.056	0.1256328	-0.08762606	0	
0.0565	0.1256556	-0.08785059	0	
0.057	0.1256791	-0.08807704	0	
0.0575	0.1257031	-0.08830544	0	
0.058	0.1257278	-0.08853576	0	
0.0585	0.1257531	-0.08876802	0	
0.059	0.1257791	-0.0890022	0	
0.0595	0.1258058	-0.08923831	0	
0.06	0.1258331	-0.08947633	0	
0.0605	0.1258612	-0.08971628	0	
0.061	0.1258899	-0.08995815	0	
0.0615	0.1259193	-0.09020192	0	
0.062	0.1259495	-0.0904476	0	
0.0625	0.1259803	-0.0906952	0	
0.063	0.126012	-0.09094471	0	
